,geographic_name,geometry,site_type,date_mod,dictionary,geo_database,google_maps,open_street_maps,aerial_photograph,cartographic_sheet,longitude,latitude
2214,El Silencio,POINT Z (-75.60130691565534 3.792850605445686 0),,2016-08-30T00:00:00+00:00,False,True,False,False,False,False,-75.60130691565534,3.7928506054456856
2215,Los Tambillos,POINT Z (-75.61612704001249 3.801217186696402 0),,2016-08-30T00:00:00+00:00,False,True,False,False,False,False,-75.61612704001249,3.801217186696402
2216,La Porra,POINT Z (-75.60842481225423 3.785738371034264 0),,2016-08-30T00:00:00+00:00,False,True,False,False,False,False,-75.60842481225423,3.7857383710342645
2217,La Aldea,POINT Z (-75.59483213092207 3.79245298244526 0),,2016-08-30T00:00:00+00:00,False,True,False,False,False,False,-75.59483213092207,3.7924529824452597
2218,El Silencio,POINT Z (-75.60229776922287 3.79897144747851 0),,2016-08-30T00:00:00+00:00,False,True,False,False,False,False,-75.60229776922287,3.79897144747851
2219,San José,POINT Z (-75.59694707059839 3.793032422091124 0),,2016-08-30T00:00:00+00:00,False,True,False,False,False,False,-75.59694707059839,3.7930324220911245
2220,Barcelona,POINT Z (-75.67315851279704 3.818249618519604 0),,2016-08-30T00:00:00+00:00,False,True,False,False,False,False,-75.67315851279704,3.8182496185196038
2221,El Escobal,POINT Z (-75.66886800635214 3.850449769523388 0),,2016-08-30T00:00:00+00:00,True,True,False,False,False,False,-75.66886800635214,3.8504497695233884
2222,Santa Helena,POINT Z (-75.64572333155917 3.830815500076896 0),,2016-08-30T00:00:00+00:00,False,True,False,False,False,False,-75.64572333155917,3.830815500076896
2223,La Palma,POINT Z (-75.64737577076625 3.832735953910256 0),,2016-08-30T00:00:00+00:00,False,True,False,False,False,False,-75.64737577076625,3.832735953910256
2224,La Cabaña,POINT Z (-75.63550432187832 3.781987868291539 0),,2016-08-30T00:00:00+00:00,False,True,False,False,False,False,-75.63550432187832,3.7819878682915387
2225,San Cristobal ,POINT Z (-75.62740005441198 3.861011450949774 0),,2016-08-30T00:00:00+00:00,False,True,False,False,False,False,-75.62740005441198,3.8610114509497744
2226,La Virginia,POINT Z (-75.64629753393795 3.84798380134707 0),,2016-08-30T00:00:00+00:00,False,True,False,False,False,False,-75.64629753393795,3.84798380134707
2227,El Danubio,POINT Z (-75.62848946934847 3.846797522055253 0),,2016-08-30T00:00:00+00:00,False,True,False,False,False,False,-75.62848946934847,3.8467975220552533
2228,Los Cerros,POINT Z (-75.63096352785419 3.857634683474929 0),,2016-08-30T00:00:00+00:00,True,True,False,False,False,False,-75.63096352785419,3.8576346834749287
2229,La Primavera,POINT Z (-75.62884004698084 3.845297486268412 0),,2016-08-30T00:00:00+00:00,False,True,False,False,False,False,-75.62884004698084,3.845297486268412
2230,Holanda,POINT Z (-75.61353584476028 3.833884437314992 0),,2016-08-30T00:00:00+00:00,False,True,False,False,False,False,-75.61353584476028,3.8338844373149916
2231,Corinto,POINT Z (-75.60429418395846 3.810215886143744 0),,2016-08-30T00:00:00+00:00,False,True,False,False,False,False,-75.60429418395846,3.810215886143744
2232,El Diamante,POINT Z (-75.60066072396353 3.796602559292744 0),,2016-08-30T00:00:00+00:00,False,True,False,False,False,False,-75.60066072396353,3.796602559292744
2233,Buena Vista,POINT Z (-75.61701449964788 3.794193714674813 0),,2016-08-30T00:00:00+00:00,False,True,False,False,False,False,-75.61701449964788,3.794193714674813
2234,Las Brisas,POINT Z (-75.61985274050845 3.781668271658379 0),,2016-08-30T00:00:00+00:00,False,True,False,False,False,False,-75.61985274050845,3.781668271658379
2235,La Aldea,POINT Z (-75.61061435226823 3.79082286679204 0),,2016-08-30T00:00:00+00:00,False,True,False,False,False,False,-75.61061435226823,3.79082286679204
2236,San José,POINT Z (-75.60533922100045 3.785475339718591 0),,2016-08-30T00:00:00+00:00,False,True,False,False,False,False,-75.60533922100045,3.785475339718591
2237,San Miguel,POINT Z (-75.61023071631013 3.854415131611604 0),,2016-08-30T00:00:00+00:00,False,True,False,False,False,False,-75.61023071631013,3.854415131611604
2238,Patio Bonito,POINT Z (-75.60963608002679 3.823947678488624 0),,2016-08-30T00:00:00+00:00,False,True,False,False,False,False,-75.60963608002679,3.8239476784886244
2239,El Mirador,POINT Z (-75.5938410078932 3.817750478411866 0),,2016-08-30T00:00:00+00:00,False,True,False,False,False,False,-75.5938410078932,3.817750478411866
2240,El Líbano,POINT Z (-75.61585513951728 3.805769742934667 0),,2016-08-30T00:00:00+00:00,False,True,False,False,False,False,-75.61585513951728,3.8057697429346673
2241,El Lirio,POINT Z (-75.59671559700956 3.807347071997566 0),,2016-08-30T00:00:00+00:00,False,True,False,False,False,False,-75.59671559700956,3.807347071997566
2242,La Argelia,POINT Z (-75.59630478717145 3.826474248604482 0),,2016-08-30T00:00:00+00:00,False,True,False,False,False,False,-75.59630478717145,3.826474248604482
2243,El Mirador ,POINT Z (-75.59516956364133 3.841398653922643 0),,2016-08-30T00:00:00+00:00,False,True,False,False,False,False,-75.59516956364133,3.841398653922643
2244,La Laguna,POINT Z (-75.66114401028456 3.86133235034657 0),Laguna,2016-08-30T00:00:00+00:00,False,True,False,False,False,False,-75.66114401028456,3.86133235034657
2245,El Carmen,POINT Z (-75.67737552991387 3.865414574004495 0),,2016-08-30T00:00:00+00:00,False,True,False,False,False,False,-75.67737552991387,3.865414574004495
2246,Babilonia,POINT Z (-75.62515647482417 3.787958061752157 0),,2016-08-30T00:00:00+00:00,False,True,False,False,False,False,-75.62515647482417,3.7879580617521573
2247,Altamira,POINT Z (-75.67422057904287 3.841813755891727 0),,2016-08-30T00:00:00+00:00,False,True,False,False,False,False,-75.67422057904287,3.841813755891727
2248,Filo Bonito,POINT Z (-75.66599879270875 3.828415696741996 0),Filo,2016-08-30T00:00:00+00:00,False,True,False,False,False,False,-75.66599879270875,3.828415696741996
2249,Establecimiento Educativo Vereda Los Sauces,POINT Z (-75.6052819828294 3.821138552085076 0),Vereda,2016-08-30T00:00:00+00:00,False,True,False,False,False,False,-75.6052819828294,3.821138552085076
2250,Establecimiento Educativo Vereda La Argentina,POINT Z (-75.61698417543353 3.857454855365147 0),Vereda,2016-08-30T00:00:00+00:00,False,True,False,False,False,False,-75.61698417543353,3.857454855365147
2251,La Profunda,POINT Z (-75.62574348204572 3.861956321463875 0),,2016-08-30T00:00:00+00:00,False,True,False,False,False,False,-75.62574348204572,3.8619563214638752
2252,La Unión,POINT Z (-75.6236298219186 3.856720106242609 0),,2016-08-30T00:00:00+00:00,False,True,False,False,False,False,-75.6236298219186,3.856720106242609
2253,Santa Inés,POINT Z (-75.62625887061724 3.870732571506762 0),,2016-08-30T00:00:00+00:00,False,True,False,False,False,False,-75.62625887061724,3.8707325715067618
2254,La Esperanza,POINT Z (-75.62868029922375 3.865660175500445 0),,2016-08-30T00:00:00+00:00,False,True,False,False,False,False,-75.62868029922375,3.865660175500445
2255,El Bosque,POINT Z (-75.63078152246889 3.86743315451172 0),,2016-08-30T00:00:00+00:00,False,True,False,False,False,False,-75.6307815224689,3.8674331545117195
2256,Los Cedros,POINT Z (-75.62947002823844 3.862063960157908 0),,2016-08-30T00:00:00+00:00,False,True,False,False,False,False,-75.62947002823844,3.8620639601579083
2257,Guayabal,POINT Z (-75.63165231443989 3.860037475181934 0),,2016-08-30T00:00:00+00:00,False,True,False,False,False,False,-75.63165231443989,3.8600374751819335
2258,El Cariño,POINT Z (-75.63152589843284 3.858750713218237 0),,2016-08-30T00:00:00+00:00,False,True,False,False,False,False,-75.63152589843284,3.8587507132182366
2259,El Lirio,POINT Z (-75.63077559014887 3.856927144544676 0),,2016-08-30T00:00:00+00:00,False,True,False,False,False,False,-75.63077559014887,3.856927144544676
2260,El Paraiso,POINT Z (-75.63400469150366 3.85782178734306 0),,2016-08-30T00:00:00+00:00,False,True,False,False,False,False,-75.63400469150366,3.8578217873430605
2261,Santa Rita,POINT Z (-75.63836195088906 3.852141064217855 0),,2016-08-30T00:00:00+00:00,False,True,False,False,False,False,-75.63836195088906,3.8521410642178546
2262,San Francisco,POINT Z (-75.63040362500581 3.851241128749102 0),,2016-08-30T00:00:00+00:00,False,True,False,False,False,False,-75.63040362500581,3.8512411287491024
2263,La Palestina,POINT Z (-75.63648440296438 3.856245410568943 0),,2016-08-30T00:00:00+00:00,False,True,False,False,False,False,-75.63648440296438,3.856245410568943
2264,La Esperanza,POINT Z (-75.63679666012968 3.800989656459388 0),,2016-08-30T00:00:00+00:00,False,True,False,False,False,False,-75.63679666012968,3.8009896564593877
2265,San Ignacio,POINT Z (-75.62941951219851 3.790741659260413 0),,2016-08-30T00:00:00+00:00,True,True,False,False,False,False,-75.62941951219851,3.790741659260413
2266,La Dorada,POINT Z (-75.62908266857261 3.795606098538249 0),,2016-08-30T00:00:00+00:00,True,True,False,False,False,False,-75.62908266857261,3.7956060985382494
2267,Los Alpes,POINT Z (-75.65391795465275 3.726010365265907 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.65391795465275,3.7260103652659073
2268,La Floresta,POINT Z (-75.6336565750866 3.727063171545148 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.6336565750866,3.7270631715451477
2269,Santa Isabel,POINT Z (-75.6260373922256 3.719232059491969 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.6260373922256,3.719232059491969
2270,La Soledad,POINT Z (-75.59647214647653 3.75154188930663 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.59647214647653,3.75154188930663
2271,California,POINT Z (-75.59295329110681 3.736063654222576 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.59295329110681,3.7360636542225762
2272,El Recreo,POINT Z (-75.59538762794695 3.731917772737299 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.59538762794695,3.731917772737299
2273,Los Curos,POINT Z (-75.59888888715818 3.697890299285684 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.59888888715818,3.697890299285684
2274,Hacienda La Camelia,POINT Z (-75.60332803041166 3.695598361915025 0),Hacienda,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.60332803041166,3.695598361915025
2275,Florencia,POINT Z (-75.60300860715861 3.717692335937651 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.60300860715861,3.717692335937651
2276,El Paraìso,POINT Z (-75.65699616367776 3.720365838996935 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.65699616367776,3.7203658389969347
2277,La Cabaña,POINT Z (-75.66099622986215 3.728964064069934 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.66099622986215,3.7289640640699337
2278,El Vergel,POINT Z (-75.67292359372868 3.749256584339173 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.67292359372868,3.7492565843391734
2279,El Salado,POINT Z (-75.67934120118153 3.751779429334158 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.67934120118153,3.7517794293341584
2280,La Lindoza,POINT Z (-75.68008086823075 3.732628438781387 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.68008086823075,3.7326284387813873
2281,Balcones,POINT Z (-75.60090873321546 3.72426093208775 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.60090873321546,3.7242609320877498
2282,San Pablo,POINT Z (-75.62006563344842 3.738438708303575 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.62006563344842,3.7384387083035753
2283,San Fernando,POINT Z (-75.65268111964994 3.729773553284159 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.65268111964994,3.7297735532841587
2284,La Balcania,POINT Z (-75.64824882099803 3.730433087110614 0),,2016-09-07T00:00:00+00:00,True,True,False,False,False,False,-75.64824882099803,3.7304330871106144
2285,Santa Librada,POINT Z (-75.61825344409185 3.733492526392365 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.61825344409185,3.733492526392365
2286,La Floresta,POINT Z (-75.63165484411643 3.72363355606053 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.63165484411643,3.7236335560605296
2287,Las Flores,POINT Z (-75.63612307360331 3.738463699311438 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.63612307360331,3.738463699311438
2288,Filo Seco,POINT Z (-75.62630685344476 3.744224040833574 0),Filo,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.62630685344476,3.7442240408335743
2289,Finlandia,POINT Z (-75.62447716212206 3.738713106081367 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.62447716212206,3.7387131060813674
2290,El Mirador,POINT Z (-75.62471538566749 3.736161062689263 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.62471538566749,3.736161062689263
2291,San Pablo,POINT Z (-75.62099159546314 3.74394651506675 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.62099159546314,3.7439465150667504
2292,La Sonrisa,POINT Z (-75.59460726682946 3.741204175350006 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.59460726682946,3.741204175350006
2293,Los Lirios,POINT Z (-75.59590322551142 3.739258484391096 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.59590322551142,3.7392584843910956
2294,Salento,POINT Z (-75.60932556900082 3.729485649374647 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.60932556900082,3.729485649374647
2295,La Unión,POINT Z (-75.60990060565462 3.732162176432288 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.60990060565462,3.7321621764322876
2296,Buenavista,POINT Z (-75.61295786668205 3.729838765140953 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.61295786668205,3.729838765140953
2297,La Soledad,POINT Z (-75.62627595451887 3.729122051060885 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.62627595451887,3.729122051060885
2298,La Fonda,POINT Z (-75.62497423765642 3.734616595462529 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.62497423765642,3.7346165954625286
2299,Tachuela,POINT Z (-75.65747282210023 3.767516228801889 0),,2016-09-07T00:00:00+00:00,True,True,False,False,False,False,-75.65747282210023,3.7675162288018886
2300,Florencia,POINT Z (-75.65526894425106 3.758959602056684 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.65526894425106,3.7589596020566836
2301,Begonia,POINT Z (-75.65375782144474 3.763043319720135 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.65375782144474,3.7630433197201345
2302,Santa Fé,POINT Z (-75.6384929000465 3.754465216780675 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.6384929000465,3.7544652167806754
2303,Campo Alegre,POINT Z (-75.6324752055678 3.754343303701801 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.6324752055678,3.7543433037018015
2304,El Agrado,POINT Z (-75.61669159167997 3.763104936849222 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.61669159167997,3.7631049368492224
2305,San Pedro,POINT Z (-75.62232495253137 3.759789508119565 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.62232495253137,3.759789508119565
2306,Barcelona,POINT Z (-75.60522438589497 3.756335113825964 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.60522438589497,3.756335113825964
2307,El Corazón,POINT Z (-75.60190936143793 3.759441652025451 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.60190936143793,3.7594416520254508
2308,Santa Isabel,POINT Z (-75.59745489201582 3.757553361623156 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.59745489201582,3.757553361623156
2309,San Isidro,POINT Z (-75.59739433933983 3.760419118795787 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.59739433933983,3.7604191187957867
2310,Las Dos Aguas,POINT Z (-75.60052763067043 3.74608925683878 0),,2016-09-07T00:00:00+00:00,True,True,False,False,False,False,-75.60052763067043,3.74608925683878
2311,El Cural,POINT Z (-75.60534849716905 3.748767634816528 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.60534849716905,3.7487676348165277
2312,La Ilusión,POINT Z (-75.60027057681437 3.753169792924466 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.60027057681437,3.7531697929244663
2313,El Salado,POINT Z (-75.61053667119229 3.746771044510425 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.61053667119229,3.746771044510425
2314,La Alcancía,POINT Z (-75.64526792551779 3.734325375759367 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.64526792551779,3.734325375759367
2315,El Sinabrio,POINT Z (-75.61109196043093 3.726062983711228 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.61109196043093,3.726062983711228
2316,Los Retazos,POINT Z (-75.60542241806763 3.717769329185079 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.60542241806763,3.717769329185079
2317,El Santuario,POINT Z (-75.61838752913999 3.714712344825672 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.61838752914,3.7147123448256716
2318,El Porvenir,POINT Z (-75.66740721546508 3.703628592234968 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.66740721546508,3.703628592234968
2319,Santa Rita,POINT Z (-75.66410673373376 3.706126530381879 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.66410673373376,3.7061265303818787
2320,La Aurora,POINT Z (-75.63949986956474 3.701536649462405 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.63949986956474,3.701536649462405
2321,El Diamante,POINT Z (-75.62296679558011 3.7012799497474 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.62296679558011,3.7012799497474003
2322,La Misión,POINT Z (-75.6102515680145 3.707611892423367 0),,2016-09-07T00:00:00+00:00,True,True,False,False,False,False,-75.6102515680145,3.707611892423367
2323,Argentina Linday,POINT Z (-75.60345167508038 3.707524009257309 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.60345167508038,3.7075240092573094
2324,El Espinazo,POINT Z (-75.60286307434592 3.694874527792195 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.60286307434592,3.694874527792195
2325,La Suiza,POINT Z (-75.61290944962884 3.696393486934604 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.61290944962884,3.696393486934604
2326,Las Guacas,POINT Z (-75.61342341347076 3.69402354357988 0),,2016-09-07T00:00:00+00:00,True,True,False,False,False,False,-75.61342341347076,3.69402354357988
2327,Florestales,POINT Z (-75.66343446129821 3.695011677718917 0),,2016-09-07T00:00:00+00:00,True,True,False,False,False,False,-75.66343446129821,3.6950116777189175
2328,Los Alpes,POINT Z (-75.66836924484764 3.696996285617092 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.66836924484764,3.6969962856170917
2329,El Parasal,POINT Z (-75.59837674683389 3.753330020336247 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.59837674683389,3.753330020336247
2330,La Aurora,POINT Z (-75.67186792984357 3.730045598337715 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.67186792984357,3.7300455983377145
2331,Las Brisas,POINT Z (-75.5952442337575 3.743819935097596 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.5952442337575,3.7438199350975956
2332,La Esperanza,POINT Z (-75.64381016900062 3.725463872789384 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.64381016900062,3.7254638727893843
2333,El Paisaje,POINT Z (-75.72284059380488 3.701995501842096 0),,2016-09-07T00:00:00+00:00,True,True,False,False,False,False,-75.72284059380488,3.701995501842096
2334,La Esmeralda,POINT Z (-75.6808668556298 3.714353658304361 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.6808668556298,3.7143536583043613
2335,El Mirador,POINT Z (-75.66157668161421 3.710485493694942 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.6615766816142,3.7104854936949416
2336,El Oriente,POINT Z (-75.66420249290911 3.707591797291308 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.66420249290911,3.7075917972913084
2337,Los Naranjos,POINT Z (-75.66748165519927 3.701711631659504 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.66748165519927,3.7017116316595042
2338,El Paraíso,POINT Z (-75.61806330536123 3.777990516123409 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.61806330536123,3.777990516123409
2339,Villa María,POINT Z (-75.61109945040647 3.772754635214058 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.61109945040647,3.772754635214058
2340,El Arretranco,POINT Z (-75.62358445889529 3.769735444294667 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.6235844588953,3.769735444294667
2341,La Estrella,POINT Z (-75.60967273440987 3.765938190987848 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.60967273440987,3.765938190987848
2342,Puerto Cielo,POINT Z (-75.62629980378985 3.763280031243031 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.62629980378985,3.7632800312430312
2343,Florestal,POINT Z (-75.63101416230904 3.771490208659889 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.63101416230904,3.7714902086598894
2344,Tres Esquinas,POINT Z (-75.65998946469102 3.750840314580738 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.65998946469102,3.750840314580738
2345,La Mirada,POINT Z (-75.65755947249818 3.745835294470595 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.65755947249818,3.7458352944705946
2346,El Diviso,POINT Z (-75.64838002853615 3.756172114961264 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.64838002853615,3.756172114961264
2347,El Regalo,POINT Z (-75.62258211978953 3.757319661982853 0),,2016-09-07T00:00:00+00:00,True,True,False,False,False,False,-75.62258211978953,3.757319661982853
2348,Santa Lucía,POINT Z (-75.66245252378333 3.735362037437064 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.66245252378333,3.735362037437064
2349,Betania,POINT Z (-75.66659060607694 3.734969368917402 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.66659060607694,3.734969368917402
2350,La Esmeralda,POINT Z (-75.64347573072152 3.734676381363947 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.64347573072152,3.7346763813639474
2351,La Unión,POINT Z (-75.65384228510331 3.728436555847638 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.65384228510331,3.7284365558476384
2352,Finlandia,POINT Z (-75.65807924378149 3.726289279106643 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.65807924378149,3.726289279106643
2353,El Horizonte,POINT Z (-75.64192486483348 3.720431783480116 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.64192486483348,3.720431783480116
2354,Las Juntas,POINT Z (-75.63618420380377 3.728647207387242 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.63618420380377,3.728647207387242
2355,La Marina,POINT Z (-75.64037310536254 3.728053360342841 0),,2016-09-07T00:00:00+00:00,True,True,False,False,False,False,-75.64037310536254,3.728053360342841
2356,La Diamantina,POINT Z (-75.62556283871621 3.732353223957997 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.6255628387162,3.732353223957997
2357,El Tunal,POINT Z (-75.61979077939183 3.73337173636881 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.61979077939183,3.73337173636881
2358,Los Laureles,POINT Z (-75.6179041165876 3.737215514274522 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.6179041165876,3.7372155142745216
2359,El Silencio,POINT Z (-75.61409951263582 3.734158281974333 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.61409951263582,3.7341582819743326
2360,La Panela,POINT Z (-75.6065727298682 3.727480040376068 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.6065727298682,3.727480040376068
2361,Los Altares,POINT Z (-75.61276625608393 3.744519786477067 0),,2016-09-07T00:00:00+00:00,True,True,False,False,False,False,-75.61276625608393,3.7445197864770665
2362,Bolivia,POINT Z (-75.6208747565959 3.740974897656588 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.6208747565959,3.740974897656588
2363,Bolivia,POINT Z (-75.62213272484669 3.748886328417975 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.6221327248467,3.7488863284179748
2364,Los Andes,POINT Z (-75.63084186742624 3.707082690330448 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.63084186742624,3.7070826903304477
2365,La Angostura,POINT Z (-75.61000181633169 3.702904005692957 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.61000181633169,3.702904005692957
2366,San Isidro,POINT Z (-75.60908006637943 3.70186004818405 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.60908006637943,3.70186004818405
2367,Las Plazas,POINT Z (-75.60166943847894 3.697122051509955 0),,2016-09-07T00:00:00+00:00,True,True,False,False,False,False,-75.60166943847894,3.697122051509955
2368,Parador Betania,POINT Z (-75.59819221061875 3.695626322069686 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.59819221061875,3.695626322069686
2369,La Rivera,POINT Z (-75.61602387277681 3.703144507714733 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.61602387277681,3.703144507714733
2370,Lusitania,POINT Z (-75.64598592148963 3.700156590701371 0),,2016-09-07T00:00:00+00:00,True,True,False,False,False,False,-75.64598592148963,3.700156590701371
2371,Porvenir,POINT Z (-75.62468019691806 3.691208715838624 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.62468019691806,3.6912087158386244
2372,Bellavista,POINT Z (-75.62798210568177 3.691349136938749 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.62798210568177,3.691349136938749
2373,La Trota,POINT Z (-75.60534389283083 3.778536447638596 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.60534389283083,3.7785364476385963
2374,La Ceiba,POINT Z (-75.60651268703765 3.772666050347226 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.60651268703765,3.772666050347226
2375,El Corazón,POINT Z (-75.60874075326984 3.775013205681933 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.60874075326984,3.7750132056819328
2376,Guaraní,POINT Z (-75.60025658532328 3.766508985725205 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.60025658532328,3.766508985725205
2377,La Combita,POINT Z (-75.59393910704104 3.768919054659393 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.59393910704104,3.7689190546593934
2378,La Montañita,POINT Z (-75.60136274093821 3.762969520000352 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.60136274093821,3.762969520000352
2379,Florestal,POINT Z (-75.59820572662002 3.756580049704551 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.59820572662002,3.756580049704551
2380,El Palacio,POINT Z (-75.592987511167 3.750208304474353 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.592987511167,3.7502083044743526
2381,La Sonrisa,POINT Z (-75.59750462615642 3.747601825724288 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.59750462615642,3.7476018257242876
2382,Centro Selva,POINT Z (-75.5943642818588 3.740969815419089 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.5943642818588,3.7409698154190894
